MOOTMISE_AEG;MOODETUD_TUHIKAIK_PM;MOODETUD_POORETEL_PM;MOODETUD_TUHIKAIK_CO;MOODETUD_POORETEL_CO;MOODETUD_POORETEL_CO_CORR;MOODETUD_TUHIKAIK_HC;MOODETUD_POORETEL_HC;MOODETUD_TUHIKAIK_CO2;MOODETUD_POORETEL_CO2;MOODETUD_TUHIKAIK_O2;MOODETUD_POORETEL_O2;MOODETUD_POORETEL_LAMBDA;MOODETUD_SUITSUSUS;POORETE_TOSTMISE_AEG;TYHIKAIGU_POORDED;MAX_POORDED
05.04.2019 18:22:00;720;3480;0;0;0;9;5;15,1;15,15;0,09;0,38;1,017;;;;
05.04.2019 18:30:00;691;2592;0,01;0,01;;6;6;14,7;14,7;0,38;0,28;1,01;;;;
05.04.2019 18:31:00;711;2107;0,01;0,01;;8;8;15,1;15,2;0,44;0,15;1,01;;;;
05.04.2019 18:32:00;;;;;;;;;;;;;0,61;0,65;698;4180
05.04.2019 18:34:00;;;;;;;;;;;;;0,22;1,84;610;5280
05.04.2019 18:36:00;770;2700;0,05;0,05;;12;12;14,6;14,6;0,46;0,47;1,02;;;;
05.04.2019 18:44:00;698;2640;0,01;0,01;;12;13;15,2;15,3;0,56;0,04;1;;;;
05.04.2019 18:52:00;;;;;;;;;;;;;0;0,74;750;2490
05.04.2019 18:56:00;860;2140;0,01;0,05;;9;23;14,9;14,5;0,17;0,24;1,01;;;;
05.04.2019 19:13:00;;;;;;;;;;;;;0,57;1,18;900;4720
05.04.2019 19:36:00;660;2529;0,07;0,08;;70;77;15,3;15,3;0,03;0,04;1;;;;
05.04.2019 19:39:00;;;;;;;;;;;;;0,02;0,76;780;3990
05.04.2019 19:59:00;660;2720;0,01;0,01;;10;14;13,8;14;2,34;1,71;1,08;;;;
05.04.2019 20:18:00;795;2348;0,01;0,01;;9;9;15;15,2;0,35;0,34;1,02;;;;
05.04.2019 20:26:00;700;2320;0,01;0,01;;7;7;14,9;14,8;0,14;0,05;1;;;;
05.04.2019 20:26:00;710;2990;0;0,01;;6;4;15;15,3;1,16;0,07;1;;;;
05.04.2019 20:51:00;790;2610;0,78;0,72;;285;266;14,3;14,3;0,92;0,72;1;;;;
06.04.2019 9:08:00;;;;;;;;;;;;;0,2;0,31;742;4870
06.04.2019 9:13:00;810;2630;0,02;0,02;0,02;7;7;14,9;14,8;0,56;0,65;1,029;;;;
06.04.2019 9:16:00;750;2700;0,028;0,026;0,026;37;67;15,55;15,46;0,08;0,13;1,002;;;;
06.04.2019 9:17:00;770;2290;0;0;0;17;20;15,8;15,75;0,09;0,33;1,014;;;;
06.04.2019 9:23:00;780;2310;0,147;0,232;0,232;36;40;15;14,81;0,39;0,51;1,015;;;;
06.04.2019 9:24:00;;;;;;;;;;;;;0,12;1;830;4130
06.04.2019 9:24:00;780;2310;0,08;0,06;0,06;12;12;6,3;15,1;0,1;0,04;0,999;;;;
06.04.2019 9:33:00;;;;;;;;;;;;;1,65;2,1;750;4690
06.04.2019 9:33:00;;;;;;;;;;;;;0,02;1,32;820;5090
06.04.2019 9:36:00;950;2790;0;0;0;15;16;15,2;14,7;0,55;0,66;1,03;;;;
06.04.2019 9:38:00;;;;;;;;;;;;;0,02;3,78;730;4170
06.04.2019 9:41:00;;;;;;;;;;;;;0,05;0,13;781;2500
06.04.2019 9:45:00;1190;3680;0,088;0,264;0,264;35;60;15,85;15,53;0,03;0,09;0,994;;;;
06.04.2019 9:47:00;730;2270;0,01;0,01;0,01;4;2;15;15,1;0,04;0,07;1,002;;;;
06.04.2019 10:00:00;;;;;;;;;;;;;0,87;0,49;990;4350
06.04.2019 10:01:00;;;;;;;;;;;;;0,13;1,1;700;4470
06.04.2019 10:04:00;780;2630;0;0;0;11;10;14,95;14,92;0,16;0,25;1,011;;;;
06.04.2019 10:04:00;699;2530;0,02;0,02;;1;2;14,8;15,1;2,58;0,46;1,02;;;;
06.04.2019 10:06:00;670;2410;0,02;0,02;;20;28;14,8;14,8;0,38;0,07;1;;;;
06.04.2019 10:09:00;720;2350;0,06;0,04;0,04;15;4;15;15;0,04;0,08;1,002;;;;
06.04.2019 10:12:00;;;;;;;;;;;;;0,04;0,75;780;2500
06.04.2019 10:16:00;699;2509;0,01;0,01;;16;13;15,1;15,3;0,28;0,03;1;;;;
06.04.2019 10:16:00;780;4050;0,23;0,294;0,294;62;71;15,34;15,27;0,12;0,21;0,998;;;;
06.04.2019 10:17:00;710;2350;0,06;0,12;0,12;12;14;15,58;15,56;0,03;0,05;0,998;;;;
06.04.2019 10:20:00;;;;;;;;;;;;;1,49;1,64;770;5220
06.04.2019 10:27:00;;;;;;;;;;;;;0,62;0,52;750;4740
06.04.2019 10:31:00;897;2857;0,01;0,01;;1;1;15,1;15,1;0,16;0,07;1;;;;
06.04.2019 10:31:00;;;;;;;;;;;;;0;0,54;660;2600
06.04.2019 10:37:00;;;;;;;;;;;;;0,01;1,21;800;5110
06.04.2019 10:46:00;680;2630;0,08;0,08;0,08;24;23;13,82;15,5;0,01;0,01;0,997;;;;
06.04.2019 10:47:00;746;2338;0,02;0,01;;1;1;14,6;14,7;0,63;0,28;1,01;;;;
06.04.2019 10:50:00;;;;;;;;;;;;;0,5;1,06;680;3950
06.04.2019 10:52:00;640;3230;0,07;0,068;0,068;27;36;15,29;15,24;0,22;0,39;1,014;;;;
06.04.2019 10:53:00;656;2347;0,01;0,01;;0;0;13,7;14,9;6,23;0,48;1,02;;;;
06.04.2019 10:55:00;820;2350;0,04;0,09;;63;34;13,9;14,3;1,17;0,38;1,01;;;;
06.04.2019 10:58:00;900;2240;0,03;0,05;0,05;16;23;12,85;15,41;0,08;0,09;1,002;;;;
06.04.2019 11:00:00;;;;;;;;;;;;;1,29;1,09;780;4710
06.04.2019 11:04:00;;;;;;;;;;;;;0,54;4,77;700;4820
06.04.2019 11:05:00;;;;;;;;;;;;;0,77;0,34;699;4850
06.04.2019 11:06:00;656;2476;0,06;0,04;;40;27;15,2;15,3;0;0;1;;;;
06.04.2019 11:06:00;820;2690;0,01;0,01;;1;1;15,1;15,1;0,22;0,13;1,01;;;;
06.04.2019 11:10:00;;;;;;;;;;;;;0,65;1,32;900;5080
06.04.2019 11:13:00;875;2737;0,03;0,03;;3;3;14,7;14,8;0,46;0,21;1,01;;;;
06.04.2019 11:14:00;;;;;;;;;;;;;0,01;1,35;830;5090
06.04.2019 11:24:00;704;2489;0,01;0,01;;2;1;14,9;15;0,15;0,09;1;;;;
06.04.2019 11:24:00;;;;;;;;;;;;;0,07;1,37;900;4580
06.04.2019 11:25:00;760;2330;0,01;0;0;38;38;15,59;15,55;0,06;0,09;1,003;;;;
06.04.2019 11:26:00;780;2390;0,004;0;0;7;7;15,43;15,42;0,03;0,03;1,001;;;;
06.04.2019 11:27:00;;;;;;;;;;;;;0,22;0,36;782;4730
06.04.2019 11:27:00;;;;;;;;;;;;;0;1,14;710;4760
06.04.2019 11:31:00;850;2410;0;0,01;;13;17;14,3;14,6;0,57;0,11;1;;;;
06.04.2019 11:31:00;;;;;;;;;;;;;1,22;2,46;840;4450
06.04.2019 11:41:00;;;;;;;;;;;;;1,98;1,29;860;3850
06.04.2019 11:42:00;;;;;;;;;;;;;0,09;0,83;830;4020
06.04.2019 11:49:00;639;2774;0,18;1,69;;33;71;14,6;13,4;0,05;0,67;0,98;;;;
06.04.2019 11:50:00;;;;;;;;;;;;;0,07;1,07;710;2250
06.04.2019 11:52:00;;;;;;;;;;;;;2,11;0,63;799;4750
06.04.2019 11:55:00;;;;;;;;;;;;;1,79;1,25;740;4010
06.04.2019 11:56:00;;;;;;;;;;;;;0;0,87;780;2570
06.04.2019 12:02:00;750;3190;0,005;0,01;0,01;9;14;14,96;14,74;0,48;0,62;1,029;;;;
06.04.2019 12:04:00;;;;;;;;;;;;;1,4;1,2;1180;4830
06.04.2019 12:05:00;850;2370;0,01;0,01;;0;0;15,1;15,2;0,16;0,09;1;;;;
06.04.2019 12:09:00;;;;;;;;;;;;;1,63;1,26;760;4720
06.04.2019 12:17:00;827;2554;0,05;0,06;;2;7;14,6;14,8;1,36;0,21;1,01;;;;
06.04.2019 12:17:00;702;2526;0;0,01;;10;8;15;15,2;0,52;0,06;1;;;;
06.04.2019 12:19:00;;;;;;;;;;;;;1,88;3,18;870;3930
06.04.2019 12:21:00;890;2730;0,099;0,178;0,179;31;36;14,81;14,72;0,66;0,75;1,028;;;;
06.04.2019 12:23:00;;;;;;;;;;;;;0;0,55;640;2610
06.04.2019 12:24:00;;;;;;;;;;;;;0,88;1,13;810;5000
06.04.2019 12:25:00;;;;;;;;;;;;;0,5;2,09;744;5090
06.04.2019 12:27:00;840;2820;0,01;0,01;;1;1;14,7;14,9;0,48;0,18;1,01;;;;
06.04.2019 12:29:00;760;2340;0;0;0;15;15;14,85;14,7;0,16;0,33;1,015;;;;
06.04.2019 12:36:00;;;;;;;;;;;;;0,47;1,25;701;4590
06.04.2019 12:38:00;;;;;;;;;;;;;0,01;0,63;770;2500
06.04.2019 12:40:00;721;2458;0,01;0,01;;1;2;14,7;15;0,46;0,14;1,01;;;;
06.04.2019 12:41:00;;;;;;;;;;;;;0,28;1,07;880;5030
06.04.2019 12:42:00;;;;;;;;;;;;;0,96;3,53;756;4790
06.04.2019 12:42:00;;;;;;;;;;;;;3,2;0,96;756;4780
06.04.2019 12:42:00;;;;;;;;;;;;;2,06;1,68;765;4790
06.04.2019 12:50:00;;;;;;;;;;;;;0,07;0,53;678;3970
06.04.2019 12:50:00;;;;;;;;;;;;;7,57;1,27;630;2840
06.04.2019 12:52:00;674;2784;0,01;0,01;;5;5;15;15,1;0,26;0,14;1,01;;;;
06.04.2019 12:53:00;827;2073;0;0;0;8;7;15,26;14,9;0,07;0,18;1,008;;;;
06.04.2019 12:54:00;830;2490;0,02;0,03;0,03;7;7;15;15;0,03;0,18;1,007;;;;
06.04.2019 13:03:00;770;2190;0,01;0,17;;14;43;14,9;14,9;0,91;0,41;1,01;;;;
06.04.2019 13:06:00;640;2080;0,27;0,265;0,265;80;87;14,75;14,73;0,42;0,45;1,009;;;;
06.04.2019 13:06:00;;;;;;;;;;;;;0,12;0,33;781;3760
06.04.2019 13:06:00;;;;;;;;;;;;;0,09;2,1;750;5130
06.04.2019 13:15:00;710;2553;0,01;0,01;;15;5;14,8;15,1;0,61;0;1;;;;
06.04.2019 13:16:00;;;;;;;;;;;;;0,01;1,37;740;4100
06.04.2019 13:21:00;;;;;;;;;;;;;2,93;0,05;900;2190
06.04.2019 13:23:00;710;2170;0,004;0,004;0,004;24;20;15,07;15,02;0,18;0,03;1;;;;
06.04.2019 13:23:00;;;;;;;;;;;;;0,09;0,86;780;3760
06.04.2019 13:23:00;;;;;;;;;;;;;0,02;1,5;700;4970
06.04.2019 13:28:00;;;;;;;;;;;;;1,08;1,49;740;4760
06.04.2019 13:30:00;;;;;;;;;;;;;0,42;2,28;854;2490
06.04.2019 13:30:00;;;;;;;;;;;;;0,85;2,1;800;4710
06.04.2019 13:35:00;854;2268;0,02;0,01;;1;1;15,2;15,2;0,05;0,04;1;;;;
06.04.2019 13:36:00;763;2277;0,168;0,069;0,07;73;84;14,99;14,79;0,4;0,22;1,004;;;;
06.04.2019 13:37:00;700;2380;0;0;0;23;24;15,54;15,49;0,09;0,24;1,01;;;;
06.04.2019 13:40:00;700;5220;0,175;0,269;0,269;42;52;15,47;15,4;0,12;0,19;0,998;;;;
06.04.2019 13:41:00;554;2871;0,06;0,14;;8;11;14,2;14,6;0,68;0,5;1,02;;;;
06.04.2019 13:42:00;750;2690;0,24;0,19;0,19;56;52;14,8;14,9;0,03;0,04;0,994;;;;
06.04.2019 13:45:00;;;;;;;;;;;;;0,57;1,77;800;4780
06.04.2019 13:46:00;;;;;;;;;;;;;0;1,43;700;4870
06.04.2019 13:47:00;666;2885;0,01;0,01;;5;5;15;15;0,16;0,09;1;;;;
06.04.2019 13:49:00;670;2280;0,009;0;0;16;14;14,68;14,53;0,11;0,62;1,029;;;;
06.04.2019 13:50:00;781;2690;0,032;0,037;0,037;4;5;15,37;15,51;0,09;0,27;1,011;;;;
06.04.2019 13:56:00;;;;;;;;;;;;;0,02;1,79;730;2970
06.04.2019 13:58:00;750;4050;0,001;0,054;0,054;10;14;15,6;15,61;0,24;0,47;1,019;;;;
06.04.2019 13:58:00;606;2377;0,01;0,01;;6;6;15,1;15,2;0,09;0,06;1;;;;
06.04.2019 14:02:00;;;;;;;;;;;;;2,75;2,11;700;4670
06.04.2019 14:06:00;;;;;;;;;;;;;2,28;1,25;880;5080
06.04.2019 14:07:00;;;;;;;;;;;;;0;0,64;700;2700
06.04.2019 14:12:00;750;2540;0,01;0,01;;0;1;15,1;15,1;0,04;0,03;1;;;;
06.04.2019 14:14:00;;;;;;;;;;;;;0,36;0,38;623;4460
06.04.2019 14:15:00;709;2172;0,008;0,005;0,005;59;63;15,01;14,96;0,58;0,64;1,027;;;;
06.04.2019 14:16:00;790;2330;0,18;0,12;;77;51;14,6;14,7;0,37;0,06;1;;;;
06.04.2019 14:18:00;;;;;;;;;;;;;0,81;1,49;780;5310
06.04.2019 14:19:00;840;2490;0;0;0;7;7;15,69;15,72;0,03;0,04;1,001;;;;
06.04.2019 14:24:00;800;2380;0;0;0;3;2;15,48;15,64;0,04;0,13;1,006;;;;
06.04.2019 14:24:00;;;;;;;;;;;;;0,3;1,16;780;4000
06.04.2019 14:30:00;750;2580;0;0,11;;10;9;14,2;14,5;0,51;0,16;1;;;;
06.04.2019 14:33:00;;;;;;;;;;;;;0,25;0,41;500;2410
06.04.2019 14:39:00;;;;;;;;;;;;;0,3;0,51;700;4120
06.04.2019 14:40:00;;;;;;;;;;;;;0,85;1,89;700;4590
06.04.2019 14:42:00;668;2908;0,01;0,01;;0;1;14,1;14,7;2,98;0,34;1,02;;;;
06.04.2019 14:50:00;;;;;;;;;;;;;1,73;1,21;900;4990
06.04.2019 14:50:00;;;;;;;;;;;;;1,87;1,25;900;5000
06.04.2019 14:50:00;;;;;;;;;;;;;2,05;1,29;900;4990
06.04.2019 14:50:00;;;;;;;;;;;;;0,06;0,91;680;3950
06.04.2019 15:08:00;;;;;;;;;;;;;0,69;1,12;820;5030
06.04.2019 15:29:00;700;2530;0,325;0,181;0,186;54;52;14,46;14,43;0,14;0,2;1,001;;;;
06.04.2019 15:30:00;;;;;;;;;;;;;1,26;1,63;800;5060
06.04.2019 15:57:00;;;;;;;;;;;;;1,2;0,91;750;4730
06.04.2019 15:59:00;;;;;;;;;;;;;1,09;1,91;830;4850
06.04.2019 15:59:00;;;;;;;;;;;;;0,74;1,89;825;4840
06.04.2019 15:59:00;;;;;;;;;;;;;2,2;1,11;825;4820
06.04.2019 16:05:00;733;2580;0,21;0,08;;19;14;14,8;14,9;0,09;0,09;1;;;;
06.04.2019 16:11:00;770;2346;0,01;0,01;;3;3;14,6;14,8;0,43;0,33;1,02;;;;
06.04.2019 16:24:00;;;;;;;;;;;;;0,03;1,3;850;5040
06.04.2019 16:33:00;;;;;;;;;;;;;0,02;1,15;830;3950
06.04.2019 16:47:00;;;;;;;;;;;;;1,05;1,32;940;4810
08.04.2019 8:02:00;755;2466;0;0;0;11;11;15,47;15,47;0,02;0,02;1;;;;
08.04.2019 8:07:00;649;2582;0,01;0,01;;84;17;15,1;15,3;0,61;0;1;;;;
08.04.2019 8:14:00;760;2890;0;0;0;38;95;15,05;15,03;0,06;0,13;1,001;;;;
08.04.2019 8:26:00;;;;;;;;;;;;;0,15;2,08;830;2480
08.04.2019 8:51:00;698;2273;0,01;0,01;;1;1;14,9;14,9;0,6;0,55;1,03;;;;
08.04.2019 9:03:00;;;;;;;;;;;;;0,11;1,39;700;4480
08.04.2019 9:09:00;759;2514;0,01;0,01;;31;33;14,8;15,1;1,39;0,47;1,02;;;;
08.04.2019 9:13:00;990;2900;0,01;0,14;;2;20;14,8;14,7;0,04;0,03;1;;;;
08.04.2019 9:14:00;780;2540;0,05;0,08;0,08;14;23;14,79;15,21;0,2;0,29;1,01;;;;
08.04.2019 9:26:00;;;;;;;;;;;;;0,05;0,13;838;3010
08.04.2019 9:29:00;;;;;;;;;;;;;0,6;1,41;800;5180
08.04.2019 9:33:00;;;;;;;;;;;;;0,53;0,91;800;4920
08.04.2019 9:33:00;841;2364;0,01;0,01;;1;2;14,1;14,6;5,49;0,41;1,02;;;;
08.04.2019 9:35:00;780;2480;0,17;0,16;;6;11;14,3;14,6;0,99;0,26;1,01;;;;
08.04.2019 9:38:00;740;2240;0;0;0;1;3;15,2;15;0,09;0,18;1,008;;;;
08.04.2019 9:40:00;860;2360;0,04;0,04;0,04;5;5;14,77;15,27;0,03;0,04;1;;;;
08.04.2019 9:41:00;760;2860;0,017;0,143;0,143;22;26;15,28;15,2;0,24;0,48;1,016;;;;
08.04.2019 9:41:00;720;2560;0,16;0,05;;33;3;14,6;15,1;0,85;0,32;1,01;;;;
08.04.2019 9:44:00;670;2320;0,08;0,09;;46;34;12,4;15,1;10,17;0,35;1,01;;;;
08.04.2019 9:49:00;600;2960;0;0;0;7;11;15,61;15,66;0,07;0,19;1,008;;;;
08.04.2019 9:56:00;;;;;;;;;;;;;0,01;1,18;680;3940
08.04.2019 9:56:00;830;2288;0,053;0,061;0,061;43;70;15,17;15,05;0,27;0,25;1,006;;;;
08.04.2019 9:58:00;;;;;;;;;;;;;1,25;1,92;760;5130
08.04.2019 9:58:00;;;;;;;;;;;;;1,63;1,94;760;5170
08.04.2019 9:58:00;;;;;;;;;;;;;1,16;1,94;750;5130
08.04.2019 10:03:00;;;;;;;;;;;;;0,34;1,22;600;2030
08.04.2019 10:07:00;690;2360;0;0;;20;21;14,7;14,8;0,17;0,09;1;;;;
08.04.2019 10:15:00;1003;2511;0,01;0,01;;0;0;15,1;15,3;0,06;0;1;;;;
08.04.2019 10:21:00;;;;;;;;;;;;;0,1;0,13;834;2530
08.04.2019 10:21:00;;;;;;;;;;;;;0,03;1,13;850;5000
08.04.2019 10:22:00;734;2426;0,01;0,01;;1;1;14,4;15;2,76;0,59;1,03;;;;
08.04.2019 10:36:00;910;2355;0,01;0;;2;1;14,5;14,6;1,65;0,41;1,02;;;;
08.04.2019 10:36:00;731;2500;0,01;0,01;;0;1;15,4;15,3;0,05;0,07;1;;;;
08.04.2019 10:37:00;930;2730;0,493;0,63;0,676;46;88;13,31;13,34;0,57;0,54;1,002;;;;
08.04.2019 10:40:00;;;;;;;;;;;;;0,19;1,91;610;3020
08.04.2019 10:44:00;;;;;;;;;;;;;0,66;0,89;750;4690
08.04.2019 10:48:00;;;;;;;;;;;;;1;1,01;800;5230
08.04.2019 10:50:00;730;2230;0;0;0;7;7;15,2;15,2;0,03;0,04;1,001;;;;
08.04.2019 11:02:00;820;2330;0,01;0;0;0;1;12,1;15;0,08;0,16;1,007;;;;
08.04.2019 11:06:00;;;;;;;;;;;;;0;0,86;850;2480
08.04.2019 11:09:00;;;;;;;;;;;;;1,49;1,42;510;2130
08.04.2019 11:18:00;;;;;;;;;;;;;0,01;1,61;820;4930
08.04.2019 11:23:00;770;2390;0,01;0,01;0,01;2;2;13,7;15,26;0,25;0,07;1,003;;;;
08.04.2019 11:24:00;;;;;;;;;;;;;0;1,29;801;4690
08.04.2019 11:27:00;;;;;;;;;;;;;0,01;1,25;750;4390
08.04.2019 11:28:00;;;;;;;;;;;;;0,3;1,51;600;2110
08.04.2019 11:36:00;;;;;;;;;;;;;0,44;1,21;807;4970
08.04.2019 11:36:00;;;;;;;;;;;;;0;0,5;740;2500
08.04.2019 11:39:00;;;;;;;;;;;;;0,44;0,54;704;4160
08.04.2019 11:41:00;;;;;;;;;;;;;0,46;1,77;1030;5090
08.04.2019 11:49:00;670;3370;0,109;0,027;0,027;34;35;15,51;15,49;0,14;0,44;1,017;;;;
08.04.2019 11:50:00;870;3000;0,02;0,02;;51;15;15;15;0,03;0,02;1;;;;
08.04.2019 11:50:00;;;;;;;;;;;;;0,03;0,91;780;3980
08.04.2019 12:00:00;;;;;;;;;;;;;0,03;0,5;799;4680
08.04.2019 12:03:00;;;;;;;;;;;;;0,06;1,21;700;4830
08.04.2019 12:04:00;763;2691;0,01;0,01;;4;1;14,8;15,2;3,33;0,23;1,01;;;;
08.04.2019 12:08:00;810;2180;0;0;0;4;4;15;15;0,05;0,07;1,003;;;;
08.04.2019 12:14:00;679;2792;0,03;0,05;;2;3;15,3;15,1;0,07;0,29;1,01;;;;
08.04.2019 12:17:00;760;2400;0,01;0,01;;5;7;14,8;14,9;0,51;0,22;1,01;;;;
08.04.2019 12:19:00;702;2535;0,01;0,01;;1;2;15,3;15,3;0,26;0,19;1,01;;;;
08.04.2019 12:23:00;747;2503;0,11;0,01;;20;6;15,3;15,3;0;0,03;1;;;;
08.04.2019 12:24:00;789;2298;0,01;0,02;;4;3;14,9;14,7;0,01;0,01;1;;;;
08.04.2019 12:30:00;;;;;;;;;;;;;0,37;1,59;600;2720
08.04.2019 12:35:00;;;;;;;;;;;;;0,43;1,41;750;5060
08.04.2019 12:37:00;;;;;;;;;;;;;0,82;0,55;850;4520
08.04.2019 12:38:00;848;2552;0,03;0,03;;4;5;14,1;14,6;3,63;0,39;1,02;;;;
08.04.2019 12:45:00;;;;;;;;;;;;;1,18;0,82;750;4410
08.04.2019 12:47:00;750;2200;0,022;0,028;0,028;7;8;14,79;14,96;0,62;0,6;1,027;;;;
08.04.2019 12:51:00;657;2643;0,01;0,01;;4;5;13,9;15,2;7,79;0,55;1,03;;;;
08.04.2019 13:01:00;794;2376;0,03;0,04;;10;8;15,2;15,4;0,45;0,01;1;;;;
08.04.2019 13:02:00;660;2540;0;0;0;3;2;15,28;15,24;0,15;0,52;1,024;;;;
08.04.2019 13:02:00;;;;;;;;;;;;;2,27;1,13;880;4750
08.04.2019 13:14:00;940;2260;0,01;0,01;;6;6;14,9;15,1;0,13;0,1;1;;;;
08.04.2019 13:15:00;740;2240;0;0;0;3;2;13;15,31;0,02;0,1;1,005;;;;
08.04.2019 13:22:00;;;;;;;;;;;;;1,17;1,31;777;4750
08.04.2019 13:32:00;;;;;;;;;;;;;4,43;1,49;740;5160
08.04.2019 13:32:00;;;;;;;;;;;;;4,03;1,56;740;5170
08.04.2019 13:32:00;;;;;;;;;;;;;4,67;1,5;750;5160
08.04.2019 13:36:00;760;2710;0,01;0;0;8;6;13,7;14,7;0,64;0,65;1,03;;;;
08.04.2019 13:40:00;;;;;;;;;;;;;0;1,42;780;5070
08.04.2019 13:42:00;;;;;;;;;;;;;0,32;1,08;750;4370
08.04.2019 13:45:00;870;2210;0,152;0,042;0,043;32;38;13,99;14,64;1,26;0,07;1;;;;
08.04.2019 13:47:00;;;;;;;;;;;;;1,6;1,58;750;4340
08.04.2019 13:49:00;;;;;;;;;;;;;0,21;1,34;750;5090
08.04.2019 14:00:00;;;;;;;;;;;;;0,36;0,4;864;4840
08.04.2019 14:16:00;670;2340;0;0,01;0,01;6;6;14,9;14,9;0,06;0,13;1,005;;;;
08.04.2019 14:22:00;608;2377;0,01;0,01;;0;1;15,3;15,3;0,06;0,45;1,02;;;;
08.04.2019 14:25:00;700;2570;0,02;0,03;;11;13;14,2;14,5;1,46;0,66;1,03;;;;
08.04.2019 14:26:00;;;;;;;;;;;;;0,01;0,47;900;2500
08.04.2019 14:28:00;680;2850;0,21;0,01;0,01;19;3;14,9;15;0,08;0,17;1,007;;;;
08.04.2019 14:32:00;;;;;;;;;;;;;0;0,35;830;2500
08.04.2019 14:33:00;;;;;;;;;;;;;0,04;1,32;600;2060
08.04.2019 14:35:00;;;;;;;;;;;;;0,03;1,27;790;5130
08.04.2019 14:39:00;750;3000;0,076;0,069;0,069;23;20;15,2;15,2;0,05;0,12;1,003;;;;
08.04.2019 14:41:00;;;;;;;;;;;;;0,04;1,89;800;5140
08.04.2019 14:41:00;;;;;;;;;;;;;0,03;0,13;830;2510
08.04.2019 14:43:00;;;;;;;;;;;;;0;1,35;780;4270
08.04.2019 14:44:00;;;;;;;;;;;;;2,04;1,41;750;5240
08.04.2019 14:44:00;;;;;;;;;;;;;3,73;1,36;750;5210
08.04.2019 14:44:00;;;;;;;;;;;;;2,94;1,38;750;5260
08.04.2019 14:47:00;;;;;;;;;;;;;1,67;1,11;830;4810
08.04.2019 14:47:00;;;;;;;;;;;;;2,7;1,24;827;4840
08.04.2019 14:47:00;;;;;;;;;;;;;2,23;1,2;825;4840
08.04.2019 14:55:00;650;2270;0,08;0,06;0,06;47;60;15,2;15;0,04;0,06;0,998;;;;
08.04.2019 14:57:00;681;2703;0,01;0,01;;1;1;14,7;15;1,16;0,55;1,03;;;;
08.04.2019 14:58:00;892;2247;0,02;0,08;;10;67;15,3;15,2;0;0,09;1;;;;
08.04.2019 15:02:00;;;;;;;;;;;;;0,04;0,13;780;3750
08.04.2019 15:04:00;750;2420;0,01;0,12;;20;31;13,4;14,5;2,5;0,63;1,03;;;;
08.04.2019 15:04:00;;;;;;;;;;;;;0,04;0,13;600;2130
08.04.2019 15:07:00;950;2280;0;0;0;2;1;15,3;15,2;0,02;0,04;1,001;;;;
08.04.2019 15:14:00;700;3220;0,008;0,014;0,014;13;12;15,02;15,03;0,12;0,42;1,019;;;;
08.04.2019 15:19:00;;;;;;;;;;;;;0,09;1,6;842;4650
08.04.2019 15:19:00;;;;;;;;;;;;;0,44;1,47;839;4640
08.04.2019 15:19:00;;;;;;;;;;;;;1,67;1,73;840;4670
08.04.2019 15:19:00;;;;;;;;;;;;;0,19;0,63;750;2480
08.04.2019 15:23:00;;;;;;;;;;;;;0,6;0,2;865;2470
08.04.2019 15:23:00;;;;;;;;;;;;;0,07;1,04;600;2290
08.04.2019 15:24:00;;;;;;;;;;;;;0;0,49;860;2500
08.04.2019 15:27:00;810;2653;0,01;0,05;;6;18;15,1;15,4;1,37;0,5;1,02;;;;
08.04.2019 15:29:00;785;2494;0,15;0,03;;41;23;15,3;15,3;0,09;0;1;;;;
08.04.2019 15:39:00;757;2489;0,01;0,02;;12;12;15,3;15,3;0,04;0,02;1;;;;
08.04.2019 15:41:00;;;;;;;;;;;;;0,94;0,84;736;4060
08.04.2019 15:41:00;762;2861;0,01;0,05;;95;57;10;11,1;2,51;0,38;1,02;;;;
08.04.2019 15:42:00;750;2210;0,01;0,01;;6;5;14,2;14,6;1,24;0,41;1,02;;;;
08.04.2019 15:45:00;;;;;;;;;;;;;0,25;1,04;860;2360
08.04.2019 15:59:00;660;3430;0,01;0,004;0,004;6;3;15,1;15,18;0,1;0,41;1,019;;;;
08.04.2019 16:00:00;744;2663;0,01;0,01;;12;8;10,6;14,5;6,26;0,6;1,03;;;;
08.04.2019 16:03:00;;;;;;;;;;;;;0,22;0,35;701;3940
08.04.2019 16:04:00;;;;;;;;;;;;;0,12;1,2;750;5000
08.04.2019 16:04:00;850;2410;0,45;0,289;0,289;83;60;14,86;14,89;0,49;0,42;1,008;;;;
08.04.2019 16:08:00;;;;;;;;;;;;;0,02;2,11;700;4930
08.04.2019 16:11:00;860;2590;0,05;0,02;;76;16;15,3;15,4;0,01;0;1;;;;
08.04.2019 16:19:00;;;;;;;;;;;;;0,22;1,4;800;4540
08.04.2019 16:21:00;712;2637;0,011;0,009;0,009;25;58;15,38;15;0,15;0,38;1,015;;;;
08.04.2019 16:23:00;;;;;;;;;;;;;0,01;0,92;680;3930
08.04.2019 16:24:00;;;;;;;;;;;;;0,34;1,98;870;4640
08.04.2019 16:26:00;;;;;;;;;;;;;0,58;1,18;781;4670
08.04.2019 16:28:00;;;;;;;;;;;;;1,18;1,52;850;5170
08.04.2019 16:28:00;;;;;;;;;;;;;2,39;1,45;850;5170
08.04.2019 16:28:00;;;;;;;;;;;;;0,5;1,83;850;5170
